"lon","lat"
-122.3,37.465
-122.31,37.466
-122.31,37.473
-122.32,37.485
NaN,NaN
-122.23,37.388
-122.23,37.389
-122.25,37.403
-122.26,37.416
-122.27,37.426
-122.28,37.432
-122.29,37.444
-122.3,37.457
-122.3,37.464
-122.3,37.465
NaN,NaN
-121.74,37.294
-121.74,37.295
NaN,NaN
-121.74,37.294
-121.74,37.294
NaN,NaN
-121.68,37.293
-121.68,37.294
NaN,NaN
-121.65,37.283
-121.66,37.284
-121.66,37.285
-121.67,37.291
-121.68,37.305
-121.7,37.323
NaN,NaN
-121.76,37.253
-121.75,37.249
-121.74,37.245
-121.74,37.245
NaN,NaN
-121.63,37.194
-121.62,37.198
NaN,NaN
-121.63,37.194
-121.63,37.196
-121.64,37.212
-121.64,37.216
-121.65,37.224
-121.65,37.235
-121.65,37.235
NaN,NaN
-121.6,37.167
-121.61,37.169
-121.61,37.172
-121.62,37.182
-121.63,37.192
-121.63,37.194
NaN,NaN
-121.76,37.018
-121.76,37.022
NaN,NaN
-121.13,37.024
-121.13,37.026
NaN,NaN
-121.13,37.024
-121.14,37.026
-121.14,37.033
NaN,NaN
-123.95,39.508
-123.94,39.507
-123.94,39.505
-123.95,39.505
-123.95,39.506
NaN,NaN
-121.83,39.185
-121.81,39.184
-121.8,39.184
NaN,NaN
-121.8,39.184
-121.79,39.187
-121.79,39.188
NaN,NaN
-122.86,38.958
-122.85,38.96
-122.84,38.969
NaN,NaN
-122.11,38.068
-122.1,38.067
-122.1,38.065
-122.11,38.064
NaN,NaN
-121.8,38.027
-121.8,38.027
-121.8,38.027
-121.8,38.03
-121.8,38.03
NaN,NaN
-122.9,37.954
-122.91,37.953
-122.91,37.953
NaN,NaN
-122.21,37.808
-122.19,37.793
-122.18,37.793
NaN,NaN
-122.15,37.767
-122.15,37.767
-122.14,37.763
-122.14,37.757
-122.13,37.751
-122.13,37.751
NaN,NaN
-122.3,37.465
-122.3,37.466
-122.29,37.46
NaN,NaN
-122.45,37.465
-122.45,37.464
-122.45,37.461
-122.46,37.461
NaN,NaN
-122.42,37.407
-122.42,37.406
-122.42,37.404
-122.43,37.404
-122.43,37.404
NaN,NaN
-121.8,37.394
-121.81,37.395
-121.81,37.396
-121.81,37.397
-121.81,37.397
-121.82,37.4
-121.83,37.402
-121.84,37.406
NaN,NaN
-122.22,37.376
-122.22,37.377
-122.22,37.378
NaN,NaN
-121.9,37.219
-121.89,37.217
-121.89,37.217
NaN,NaN
-121.65,37.235
-121.66,37.235
-121.67,37.236
-121.69,37.236
-121.69,37.238
-121.71,37.246
-121.71,37.247
-121.72,37.246
NaN,NaN
-123.98,39.659
-123.98,39.648
NaN,NaN
-123.98,39.643
-123.98,39.633
NaN,NaN
-123.98,39.628
-123.98,39.617
NaN,NaN
-123.97,39.612
-123.97,39.602
NaN,NaN
-123.97,39.597
-123.97,39.584
NaN,NaN
-123.97,39.58
-123.97,39.569
NaN,NaN
-123.97,39.564
-123.96,39.554
NaN,NaN
-123.96,39.549
-123.96,39.538
NaN,NaN
-123.96,39.533
-123.96,39.525
-123.96,39.523
NaN,NaN
-123.95,39.518
-123.95,39.51
NaN,NaN
-123.95,39.502
-123.95,39.493
NaN,NaN
-123.95,39.487
-123.94,39.477
NaN,NaN
-123.94,39.472
-123.94,39.462
NaN,NaN
-123.94,39.457
-123.93,39.447
NaN,NaN
-123.93,39.442
-123.93,39.432
NaN,NaN
-123.93,39.426
-123.92,39.416
NaN,NaN
-123.92,39.413
-123.92,39.411
-123.92,39.404
-123.92,39.402
NaN,NaN
-123.92,39.397
-123.91,39.387
NaN,NaN
-121.45,39.438
-121.45,39.432
-121.44,39.424
-121.44,39.422
-121.44,39.422
NaN,NaN
-123.91,39.382
-123.91,39.372
NaN,NaN
-123.9,39.367
-123.9,39.357
NaN,NaN
-123.9,39.352
-123.9,39.343
-123.9,39.342
NaN,NaN
-123.9,39.337
-123.89,39.327
NaN,NaN
-123.89,39.322
-123.89,39.317
-123.89,39.311
NaN,NaN
-123.89,39.307
-123.88,39.296
NaN,NaN
-123.88,39.292
-123.88,39.281
NaN,NaN
-123.87,39.277
-123.87,39.267
NaN,NaN
-123.87,39.262
-123.86,39.256
-123.86,39.25
NaN,NaN
-123.86,39.245
-123.85,39.235
NaN,NaN
-123.85,39.231
-123.84,39.222
-123.84,39.221
NaN,NaN
-123.84,39.218
-123.83,39.208
NaN,NaN
-123.83,39.204
-123.82,39.194
NaN,NaN
-121.79,39.246
-121.78,39.241
NaN,NaN
-123.82,39.191
-123.81,39.181
NaN,NaN
-123.81,39.177
-123.8,39.167
NaN,NaN
-123.8,39.163
-123.79,39.154
NaN,NaN
-121.77,39.206
-121.77,39.202
NaN,NaN
-123.79,39.15
-123.78,39.14
NaN,NaN
-121.77,39.197
-121.76,39.188
NaN,NaN
-121.83,39.186
-121.83,39.185
NaN,NaN
-121.83,39.185
-121.83,39.183
-121.84,39.179
NaN,NaN
-121.75,39.185
-121.75,39.18
NaN,NaN
-123.78,39.136
-123.77,39.127
NaN,NaN
-121.8,39.184
-121.8,39.182
-121.81,39.176
NaN,NaN
-121.84,39.177
-121.85,39.171
-121.86,39.167
-121.86,39.167
NaN,NaN
-121.81,39.173
-121.82,39.167
NaN,NaN
-123.77,39.123
-123.76,39.113
NaN,NaN
-121.83,39.165
-121.83,39.162
NaN,NaN
-123.76,39.109
-123.76,39.099
NaN,NaN
-122.9,39.123
-122.9,39.12
NaN,NaN
-123.75,39.094
-123.75,39.084
NaN,NaN
-122.89,39.117
-122.89,39.113
NaN,NaN
-123.75,39.08
-123.74,39.07
NaN,NaN
-123.74,39.066
-123.73,39.056
NaN,NaN
-123.73,39.052
-123.72,39.042
NaN,NaN
-123.72,39.038
-123.71,39.029
NaN,NaN
-123.71,39.025
-123.71,39.019
-123.7,39.01
NaN,NaN
-123.78,39.01
-123.77,39.002
NaN,NaN
-123.69,39.005
-123.69,39.003
-123.68,38.996
-123.68,38.985
-123.67,38.975
-123.67,38.971
-123.66,38.969
-123.66,38.967
NaN,NaN
-123.77,38.998
-123.77,38.988
NaN,NaN
-123.77,38.982
-123.77,38.972
NaN,NaN
-122.64,39.008
-122.66,39.001
-122.66,39.001
NaN,NaN
-122.7,39
-122.67,38.987
NaN,NaN
-123.77,38.967
-123.77,38.956
NaN,NaN
-123.66,38.967
-123.66,38.966
-123.66,38.961
-123.66,38.959
NaN,NaN
-122.66,38.984
-122.65,38.981
-122.65,38.976
-122.64,38.97
NaN,NaN
-123.77,38.952
-123.77,38.941
NaN,NaN
-123.67,38.955
-123.67,38.951
-123.66,38.946
-123.65,38.943
NaN,NaN
-122.82,38.972
-122.81,38.961
-122.81,38.958
-122.8,38.945
-122.8,38.944
-122.8,38.925
-122.79,38.907
NaN,NaN
-122.87,38.97
-122.86,38.959
-122.86,38.958
NaN,NaN
-122.74,38.97
-122.73,38.959
-122.73,38.952
NaN,NaN
-122.75,38.967
-122.75,38.958
NaN,NaN
-123.77,38.936
-123.77,38.934
-123.76,38.925
NaN,NaN
-122.71,38.964
-122.7,38.956
NaN,NaN
-122.72,38.956
-122.72,38.946
-122.72,38.945
NaN,NaN
-123.76,38.926
-123.75,38.913
NaN,NaN
-123.76,38.921
-123.76,38.916
-123.76,38.91
NaN,NaN
-122.76,38.945
-122.78,38.942
-122.78,38.942
NaN,NaN
-122.73,38.944
-122.72,38.938
-122.72,38.936
NaN,NaN
-123.75,38.909
-123.75,38.908
-123.74,38.902
NaN,NaN
-122.76,38.937
-122.76,38.931
NaN,NaN
-123.76,38.907
-123.75,38.901
-123.75,38.898
NaN,NaN
-123.76,38.901
-123.75,38.895
NaN,NaN
-123.74,38.899
-123.73,38.893
-123.72,38.886
NaN,NaN
-122.83,38.921
-122.82,38.918
-122.82,38.916
NaN,NaN
-123.74,38.895
-123.73,38.887
NaN,NaN
-122.77,38.919
-122.78,38.913
NaN,NaN
-123.75,38.892
-123.74,38.886
NaN,NaN
-123.73,38.884
-123.72,38.877
NaN,NaN
-123.57,38.874
-123.57,38.868
-123.56,38.863
-123.56,38.862
NaN,NaN
-123.56,38.862
-123.56,38.861
-123.56,38.854
-123.55,38.842
-123.54,38.832
-123.53,38.819
-123.51,38.794
NaN,NaN
-121.98,38.865
-121.97,38.857
NaN,NaN
-121.97,38.854
-121.96,38.847
NaN,NaN
-121.96,38.842
-121.95,38.839
-121.95,38.834
NaN,NaN
-121.94,38.83
-121.93,38.822
NaN,NaN
-122.94,38.808
-122.94,38.804
-122.94,38.796
-122.93,38.791
-122.92,38.787
-122.92,38.782
-122.91,38.778
-122.91,38.775
-122.91,38.772
-122.91,38.766
-122.9,38.759
-122.9,38.757
-122.89,38.754
-122.86,38.731
-122.85,38.721
-122.84,38.712
-122.83,38.703
-122.82,38.7
-122.82,38.697
-122.8,38.687
-122.79,38.671
-122.78,38.662
-122.76,38.649
-122.76,38.647
NaN,NaN
-123.5,38.789
-123.49,38.782
-123.49,38.781
-123.49,38.779
-123.49,38.774
-123.48,38.76
-123.45,38.734
-123.44,38.727
-123.44,38.721
-123.43,38.716
-123.43,38.71
-123.42,38.7
-123.41,38.693
-123.4,38.686
-123.4,38.681
-123.39,38.674
-123.35,38.638
-123.34,38.622
-123.33,38.609
-123.32,38.6
-123.3,38.584
-123.29,38.574
-123.28,38.567
-123.27,38.559
-123.27,38.553
-123.26,38.544
-123.25,38.528
-123.23,38.515
-123.23,38.509
-123.22,38.504
-123.22,38.503
-123.22,38.501
NaN,NaN
-121.93,38.819
-121.92,38.812
NaN,NaN
-121.91,38.809
-121.9,38.801
NaN,NaN
-121.9,38.798
-121.89,38.79
NaN,NaN
-121.89,38.786
-121.88,38.778
NaN,NaN
-121.87,38.774
-121.87,38.764
NaN,NaN
-121.86,38.761
-121.86,38.751
NaN,NaN
-121.85,38.746
-121.85,38.746
NaN,NaN
-121.85,38.746
-121.85,38.742
-121.85,38.736
NaN,NaN
-121.84,38.733
-121.84,38.728
-121.84,38.724
NaN,NaN
-122.96,38.698
-122.94,38.683
-122.94,38.683
NaN,NaN
-121.83,38.721
-121.82,38.712
-121.82,38.71
NaN,NaN
-122.93,38.695
-122.91,38.689
-122.9,38.684
-122.9,38.677
-122.89,38.669
-122.88,38.657
-122.86,38.639
-122.84,38.613
-122.82,38.605
-122.81,38.597
-122.8,38.59
-122.8,38.588
-122.79,38.581
-122.79,38.573
-122.78,38.568
NaN,NaN
-122.94,38.678
-122.93,38.672
-122.93,38.664
-122.92,38.655
-122.92,38.653
NaN,NaN
-122.35,38.677
-122.34,38.676
-122.34,38.668
-122.34,38.666
-122.34,38.662
NaN,NaN
-122.79,38.664
-122.78,38.659
NaN,NaN
-122.78,38.655
-122.77,38.647
NaN,NaN
-122.34,38.662
-122.34,38.66
-122.34,38.654
-122.33,38.649
-122.33,38.642
NaN,NaN
-122.77,38.644
-122.75,38.624
-122.74,38.617
-122.73,38.606
-122.71,38.592
-122.69,38.581
NaN,NaN
-122.75,38.644
-122.75,38.639
NaN,NaN
-122.33,38.639
-122.32,38.628
NaN,NaN
-122.32,38.623
-122.31,38.614
NaN,NaN
-122.84,38.602
-122.82,38.587
-122.82,38.585
-122.82,38.58
NaN,NaN
-122.31,38.609
-122.31,38.603
NaN,NaN
-122.81,38.574
-122.8,38.562
-122.8,38.562
-122.79,38.557
-122.79,38.549
-122.78,38.546
NaN,NaN
-122.78,38.569
-122.78,38.558
-122.77,38.548
-122.76,38.538
NaN,NaN
-122.78,38.556
-122.78,38.55
NaN,NaN
-122.77,38.541
-122.77,38.535
-122.76,38.529
-122.75,38.519
-122.75,38.517
-122.75,38.515
-122.75,38.51
NaN,NaN
-122.74,38.5
-122.72,38.479
-122.71,38.474
-122.71,38.467
-122.7,38.461
NaN,NaN
-122.71,38.466
-122.71,38.462
-122.71,38.459
NaN,NaN
-122.69,38.437
-122.69,38.426
-122.68,38.415
-122.67,38.406
-122.66,38.395
-122.66,38.392
-122.65,38.388
-122.64,38.375
-122.64,38.364
-122.64,38.36
NaN,NaN
-122.36,38.411
-122.36,38.4
-122.36,38.395
NaN,NaN
-122.7,38.394
-122.7,38.393
-122.7,38.391
-122.7,38.389
-122.7,38.388
NaN,NaN
-122.28,38.387
-122.28,38.373
-122.28,38.334
NaN,NaN
-122.68,38.371
-122.67,38.365
NaN,NaN
-122.35,38.376
-122.35,38.368
NaN,NaN
-123.04,38.35
-123.04,38.331
NaN,NaN
-122.63,38.356
-122.62,38.347
NaN,NaN
-122.34,38.36
-122.34,38.355
NaN,NaN
-122.65,38.352
-122.64,38.349
NaN,NaN
-123.05,38.341
-123.05,38.338
-123.05,38.337
-123.04,38.334
NaN,NaN
-122.64,38.346
-122.63,38.339
-122.63,38.339
NaN,NaN
-122.62,38.343
-122.62,38.343
-122.61,38.337
-122.61,38.332
-122.6,38.321
-122.59,38.307
-122.58,38.301
-122.56,38.283
-122.54,38.268
-122.53,38.259
-122.52,38.252
-122.52,38.243
-122.51,38.238
-122.5,38.227
-122.5,38.224
NaN,NaN
-122.62,38.337
-122.62,38.334
-122.62,38.334
NaN,NaN
-122.34,38.339
-122.33,38.324
-122.33,38.315
NaN,NaN
-123.01,38.316
-123.01,38.307
-123.01,38.304
NaN,NaN
-123.06,38.306
-123.06,38.301
NaN,NaN
-122.32,38.316
-122.32,38.311
-122.32,38.31
NaN,NaN
-123.26,38.251
-123.25,38.236
NaN,NaN
-122.96,38.243
-122.96,38.239
NaN,NaN
-123.25,38.231
-123.25,38.221
NaN,NaN
-122.97,38.237
-122.97,38.235
NaN,NaN
-122.57,38.24
-122.57,38.236
NaN,NaN
-122.95,38.225
-122.94,38.222
NaN,NaN
-123.25,38.215
-123.25,38.205
NaN,NaN
-122.57,38.233
-122.56,38.225
NaN,NaN
-122.16,38.24
-122.16,38.233
-122.15,38.224
-122.14,38.216
NaN,NaN
-122.5,38.224
-122.5,38.223
-122.49,38.214
-122.49,38.211
NaN,NaN
-122.5,38.224
-122.5,38.218
-122.5,38.218
NaN,NaN
-122.55,38.222
-122.54,38.217
-122.54,38.216
NaN,NaN
-123.25,38.2
-123.25,38.191
-123.25,38.189
NaN,NaN
-122.16,38.223
-122.16,38.215
-122.16,38.208
-122.15,38.207
NaN,NaN
-122.94,38.205
-122.93,38.198
NaN,NaN
-122.54,38.213
-122.52,38.209
NaN,NaN
-122.49,38.211
-122.49,38.21
-122.47,38.197
-122.47,38.195
-122.47,38.194
-122.47,38.19
NaN,NaN
-122.49,38.211
-122.49,38.203
-122.49,38.203
NaN,NaN
-122.52,38.206
-122.51,38.201
-122.51,38.199
NaN,NaN
-123.25,38.185
-123.25,38.174
NaN,NaN
-122.66,38.194
-122.68,38.191
NaN,NaN
-122.66,38.194
-122.65,38.192
-122.64,38.184
-122.62,38.178
-122.6,38.168
-122.59,38.159
-122.58,38.154
-122.57,38.15
NaN,NaN
-122.5,38.195
-122.49,38.187
NaN,NaN
-122.15,38.197
-122.14,38.169
NaN,NaN
-122.47,38.19
-122.47,38.188
-122.46,38.182
NaN,NaN
-122.47,38.19
-122.47,38.187
-122.47,38.187
-122.47,38.183
-122.47,38.181
NaN,NaN
-123.25,38.169
-123.24,38.163
-123.24,38.154
NaN,NaN
-122.49,38.184
-122.48,38.179
-122.48,38.178
NaN,NaN
-122.45,38.18
-122.45,38.177
NaN,NaN
-122.46,38.177
-122.46,38.175
-122.46,38.174
NaN,NaN
-122.47,38.175
-122.46,38.169
-122.46,38.159
-122.45,38.153
NaN,NaN
-123.24,38.154
-123.24,38.152
-123.24,38.15
NaN,NaN
-123.24,38.154
-123.24,38.152
NaN,NaN
-123.23,38.147
-123.22,38.136
NaN,NaN
-122.42,38.165
-122.42,38.165
-122.42,38.162
-122.43,38.16
NaN,NaN
-123.24,38.145
-123.24,38.137
NaN,NaN
-122.13,38.16
-122.13,38.156
-122.13,38.145
-122.12,38.132
-122.11,38.116
NaN,NaN
-123.24,38.133
-123.23,38.121
NaN,NaN
-123.22,38.133
-123.21,38.125
-123.21,38.123
NaN,NaN
-123.21,38.12
-123.2,38.112
NaN,NaN
-123.23,38.117
-123.23,38.108
NaN,NaN
-122.87,38.122
-122.86,38.117
NaN,NaN
-122.55,38.129
-122.55,38.126
-122.54,38.121
-122.54,38.114
NaN,NaN
-121.7,38.143
-121.71,38.125
-121.72,38.116
-121.72,38.115
NaN,NaN
-123.2,38.107
-123.19,38.099
NaN,NaN
-122.85,38.114
-122.85,38.11
-122.84,38.108
NaN,NaN
-122.86,38.107
-122.86,38.1
NaN,NaN
-121.87,38.126
-121.87,38.122
-121.86,38.117
-121.85,38.104
-121.85,38.095
-121.84,38.086
-121.84,38.081
-121.83,38.077
NaN,NaN
-123.18,38.095
-123.18,38.086
NaN,NaN
-122.11,38.112
-122.1,38.097
-122.1,38.097
NaN,NaN
-123.17,38.083
-123.17,38.073
NaN,NaN
-122.83,38.089
-122.83,38.085
-122.82,38.078
-122.81,38.068
-122.81,38.064
-122.8,38.055
NaN,NaN
-123.16,38.069
-123.16,38.065
-123.16,38.059
NaN,NaN
-121.75,38.094
-121.77,38.088
NaN,NaN
-123.35,38.052
-123.35,38.041
NaN,NaN
-122.12,38.081
-122.11,38.07
NaN,NaN
-123.15,38.055
-123.15,38.049
-123.14,38.047
NaN,NaN
-121.78,38.084
-121.79,38.077
-121.79,38.077
NaN,NaN
-123.14,38.043
-123.13,38.033
NaN,NaN
-123.34,38.037
-123.34,38.03
-123.34,38.026
NaN,NaN
-122.8,38.048
-122.79,38.042
-122.79,38.034
-122.78,38.025
-122.78,38.017
-122.77,38.008
-122.76,38.003
NaN,NaN
-123.13,38.03
-123.12,38.023
-123.12,38.021
NaN,NaN
-123.34,38.023
-123.33,38.013
NaN,NaN
-122.09,38.044
-122.08,38.035
-122.08,38.031
-122.07,38.028
-122.07,38.027
-122.07,38.019
-122.06,38.011
-122.06,38.004
-122.06,38.001
-122.05,38
NaN,NaN
-122.07,38.043
-122.07,38.038
-122.07,38.033
NaN,NaN
-123.12,38.017
-123.12,38.015
-123.11,38.009
NaN,NaN
-122.78,38.025
-122.77,38.022
-122.77,38.02
-122.77,38.019
-122.77,38.015
-122.76,38.01
NaN,NaN
-123.33,38.009
-123.32,38
NaN,NaN
-123.1,38.007
-123.09,38
-123.09,38
NaN,NaN
-122.06,38.025
-122.06,38.017
NaN,NaN
-122.76,38.007
-122.76,38.004
-122.76,38.003
-122.75,37.999
-122.75,37.995
-122.74,37.984
-122.73,37.971
-122.72,37.963
NaN,NaN
-123.09,37.997
-123.07,37.992
-123.07,37.992
NaN,NaN
-121.82,38.023
-121.82,38.015
-121.81,38.009
-121.8,37.999
NaN,NaN
-123.06,37.992
-123.05,37.99
NaN,NaN
-122.05,38.014
-122.05,38.005
NaN,NaN
-122.37,38.007
-122.36,38.001
-122.35,37.993
-122.33,37.965
-122.31,37.952
-122.3,37.941
-122.3,37.937
-122.3,37.936
NaN,NaN
-123.04,37.989
-123.03,37.988
NaN,NaN
-123.03,37.988
-123.02,37.988
-123.01,37.987
NaN,NaN
-123.01,37.986
-122.99,37.981
NaN,NaN
-122.04,38
-122.04,37.995
NaN,NaN
-122.98,37.979
-122.97,37.972
NaN,NaN
-122.05,37.996
-122.05,37.986
NaN,NaN
-122.96,37.97
-122.95,37.962
NaN,NaN
-122.34,37.983
-122.33,37.972
NaN,NaN
-121.8,37.991
-121.79,37.979
-121.79,37.976
-121.79,37.974
-121.78,37.96
-121.77,37.95
NaN,NaN
-122.84,37.969
-122.85,37.964
NaN,NaN
-122.04,37.982
-122.04,37.966
-122.03,37.957
-122.03,37.953
NaN,NaN
-122.95,37.96
-122.94,37.955
-122.94,37.955
NaN,NaN
-122.86,37.962
-122.87,37.959
NaN,NaN
-122.88,37.958
-122.89,37.955
-122.89,37.955
NaN,NaN
-122.72,37.96
-122.71,37.954
-122.7,37.944
-122.7,37.934
NaN,NaN
-122.93,37.954
-122.92,37.953
NaN,NaN
-122.32,37.966
-122.31,37.961
NaN,NaN
-122.31,37.958
-122.3,37.949
NaN,NaN
-122.29,37.945
-122.29,37.939
NaN,NaN
-122.02,37.946
-122.01,37.937
NaN,NaN
-122.29,37.929
-122.28,37.913
-122.28,37.904
-122.28,37.903
-122.27,37.898
-122.27,37.891
-122.27,37.884
NaN,NaN
-121.77,37.938
-121.76,37.931
-121.76,37.925
NaN,NaN
-122.01,37.934
-122,37.925
NaN,NaN
-122,37.92
-121.99,37.911
NaN,NaN
-122.67,37.906
-122.67,37.901
-122.66,37.895
NaN,NaN
-122.69,37.898
-122.68,37.884
NaN,NaN
-121.99,37.907
-121.98,37.898
NaN,NaN
-122.66,37.892
-122.65,37.882
NaN,NaN
-122.27,37.891
-122.26,37.885
-122.25,37.874
NaN,NaN
-121.98,37.895
-121.98,37.894
-121.98,37.891
-121.97,37.886
NaN,NaN
-122.68,37.878
-122.69,37.868
NaN,NaN
-122.64,37.879
-122.63,37.87
NaN,NaN
-122.66,37.872
-122.66,37.858
NaN,NaN
-122.63,37.867
-122.63,37.864
-122.62,37.855
NaN,NaN
-122.68,37.862
-122.68,37.852
NaN,NaN
-122.25,37.869
-122.24,37.857
-122.23,37.851
-122.23,37.844
-122.21,37.823
-122.21,37.821
-122.2,37.818
-122.19,37.802
-122.18,37.793
NaN,NaN
-122.66,37.853
-122.66,37.842
NaN,NaN
-122.65,37.852
-122.65,37.844
NaN,NaN
-122.62,37.852
-122.62,37.845
-122.61,37.841
NaN,NaN
-122.68,37.847
-122.68,37.837
NaN,NaN
-122.65,37.839
-122.65,37.828
NaN,NaN
-122.66,37.838
-122.66,37.837
-122.66,37.827
-122.66,37.826
NaN,NaN
-122.61,37.837
-122.6,37.827
NaN,NaN
-122.68,37.833
-122.67,37.821
-122.67,37.819
NaN,NaN
-122.65,37.824
-122.64,37.818
-122.64,37.813
NaN,NaN
-122.66,37.822
-122.65,37.815
-122.65,37.811
-122.65,37.811
NaN,NaN
-122.6,37.823
-122.6,37.814
-122.6,37.812
NaN,NaN
-122.67,37.815
-122.67,37.807
-122.66,37.804
NaN,NaN
-122.64,37.809
-122.64,37.803
NaN,NaN
-122.65,37.808
-122.65,37.804
-122.64,37.797
NaN,NaN
-122.59,37.808
-122.59,37.797
NaN,NaN
-122.66,37.8
-122.66,37.796
-122.65,37.791
NaN,NaN
-122.64,37.793
-122.63,37.783
NaN,NaN
-122.59,37.792
-122.58,37.788
-122.58,37.782
NaN,NaN
-122.65,37.787
-122.64,37.778
NaN,NaN
-122.18,37.793
-122.18,37.787
-122.18,37.785
NaN,NaN
-122.63,37.78
-122.62,37.771
NaN,NaN
-122.58,37.778
-122.57,37.769
-122.57,37.767
NaN,NaN
-122.18,37.785
-122.18,37.782
-122.17,37.776
-122.16,37.761
-122.15,37.75
-122.14,37.739
NaN,NaN
-122.64,37.774
-122.64,37.766
-122.63,37.764
NaN,NaN
-122.68,37.772
-122.67,37.766
NaN,NaN
-121.98,37.783
-121.97,37.774
-121.97,37.772
NaN,NaN
-122.62,37.767
-122.61,37.758
-122.61,37.757
NaN,NaN
-122.67,37.762
-122.66,37.759
-122.66,37.753
NaN,NaN
-122.57,37.763
-122.57,37.754
NaN,NaN
-122.63,37.76
-122.62,37.751
NaN,NaN
-122.15,37.767
-122.15,37.764
-122.15,37.759
-122.14,37.752
-122.14,37.747
NaN,NaN
-121.97,37.768
-121.97,37.761
-121.97,37.758
NaN,NaN
-122.61,37.753
-122.6,37.745
-122.6,37.743
NaN,NaN
-122.66,37.749
-122.65,37.739
NaN,NaN
-122.56,37.75
-122.56,37.739
NaN,NaN
-122.62,37.748
-122.61,37.738
NaN,NaN
-121.61,37.758
-121.6,37.75
NaN,NaN
-122.6,37.739
-122.59,37.73
NaN,NaN
-121.96,37.75
-121.95,37.741
-121.95,37.736
NaN,NaN
-122.65,37.736
-122.64,37.725
NaN,NaN
-122.61,37.734
-122.61,37.73
-122.6,37.726
-122.6,37.724
NaN,NaN
-122.55,37.735
-122.55,37.725
NaN,NaN
-121.59,37.747
-121.59,37.74
NaN,NaN
-122.59,37.725
-122.59,37.721
-122.58,37.713
NaN,NaN
-122.64,37.721
-122.63,37.717
-122.63,37.711
NaN,NaN
-122.6,37.72
-122.59,37.711
-122.59,37.71
NaN,NaN
-122.54,37.721
-122.54,37.719
-122.53,37.712
NaN,NaN
-121.58,37.736
-121.57,37.727
NaN,NaN
-121.94,37.729
-121.94,37.723
-121.94,37.71
-121.94,37.703
-121.94,37.7
NaN,NaN
-122.13,37.721
-122.11,37.708
-122.11,37.701
-122.1,37.695
-122.1,37.693
NaN,NaN
-122.63,37.707
-122.62,37.697
NaN,NaN
-122.58,37.708
-122.58,37.697
NaN,NaN
-122.53,37.708
-122.52,37.7
NaN,NaN
-122.59,37.705
-122.59,37.702
-122.59,37.695
NaN,NaN
-121.57,37.723
-121.56,37.716
-121.56,37.715
-121.56,37.714
NaN,NaN
-122.52,37.696
-122.51,37.687
NaN,NaN
-122.62,37.693
-122.61,37.683
NaN,NaN
-121.56,37.711
-121.55,37.703
NaN,NaN
-122.58,37.692
-122.58,37.684
-122.58,37.682
NaN,NaN
-122.59,37.691
-122.58,37.68
NaN,NaN
-121.89,37.704
-121.89,37.695
-121.89,37.687
-121.89,37.686
NaN,NaN
-122.1,37.693
-122.1,37.689
-122.09,37.681
-122.09,37.677
-122.08,37.671
-122.08,37.666
-122.07,37.661
-122.07,37.652
-122.06,37.642
-122.05,37.637
-122.04,37.63
-122.02,37.613
-122.01,37.597
-122,37.588
-122,37.587
-121.99,37.579
-121.99,37.575
-121.98,37.571
-121.98,37.563
-121.96,37.547
-121.95,37.537
-121.95,37.531
-121.94,37.521
-121.94,37.514
-121.93,37.502
-121.92,37.485
-121.91,37.472
-121.9,37.471
-121.9,37.468
NaN,NaN
-122.51,37.684
-122.5,37.675
-122.5,37.675
NaN,NaN
-121.54,37.7
-121.53,37.694
-121.53,37.694
NaN,NaN
-122.53,37.681
-122.53,37.675
-122.53,37.674
NaN,NaN
-122.61,37.678
-122.61,37.668
NaN,NaN
-121.93,37.691
-121.93,37.685
-121.92,37.678
-121.92,37.669
-121.92,37.666
NaN,NaN
-122.58,37.677
-122.57,37.671
-122.57,37.666
NaN,NaN
-122.58,37.675
-122.58,37.664
NaN,NaN
-122.49,37.672
-122.48,37.666
-122.47,37.655
-122.46,37.638
-122.45,37.625
-122.44,37.615
-122.43,37.609
-122.43,37.607
NaN,NaN
-121.8,37.684
-121.8,37.681
-121.78,37.672
NaN,NaN
-121.68,37.686
-121.65,37.669
-121.62,37.659
-121.59,37.655
-121.58,37.653
-121.58,37.648
-121.56,37.642
-121.55,37.635
-121.53,37.628
NaN,NaN
-122.53,37.67
-122.52,37.664
-122.52,37.659
NaN,NaN
-122.6,37.663
-122.6,37.653
NaN,NaN
-122.57,37.662
-122.57,37.657
-122.56,37.65
NaN,NaN
-122.58,37.66
-122.58,37.648
NaN,NaN
-121.88,37.673
-121.88,37.669
-121.87,37.666
-121.87,37.658
NaN,NaN
-122.52,37.655
-122.51,37.645
NaN,NaN
-121.92,37.666
-121.91,37.656
-121.9,37.645
NaN,NaN
-122.53,37.651
-122.53,37.649
-122.53,37.645
-122.53,37.644
NaN,NaN
-122.6,37.649
-122.6,37.638
NaN,NaN
-122.56,37.646
-122.55,37.636
NaN,NaN
-122.46,37.648
-122.45,37.641
NaN,NaN
-122.57,37.645
-122.57,37.633
NaN,NaN
-122.51,37.641
-122.51,37.637
-122.51,37.635
NaN,NaN
-122.53,37.639
-122.52,37.631
-122.52,37.631
NaN,NaN
-121.77,37.65
-121.76,37.644
NaN,NaN
-122.59,37.633
-122.59,37.623
-122.59,37.623
NaN,NaN
-122.55,37.632
-122.54,37.624
NaN,NaN
-122.45,37.633
-122.44,37.631
NaN,NaN
